epoch,accuracy,loss,val_accuracy,val_loss
0,0.9117919206619263,0.31044822931289673,0.9728116989135742,0.09121277183294296
1,0.9658553600311279,0.11599928140640259,0.981082022190094,0.0654655247926712
2,0.9774287343025208,0.07310685515403748,0.9853235483169556,0.04956056550145149
3,0.9839766025543213,0.050410594791173935,0.9880761504173279,0.041413675993680954
4,0.9879887104034424,0.03807641938328743,0.9886642098426819,0.04150852933526039
5,0.9907121062278748,0.029454581439495087,0.9902907609939575,0.037137746810913086
6,0.9921842813491821,0.02441996894776821,0.9901155829429626,0.03802243247628212
7,0.9935731291770935,0.020440466701984406,0.9909539222717285,0.03780009225010872
