epoch,accuracy,loss,val_accuracy,val_loss
0,0.9113248586654663,0.31238195300102234,0.973086953163147,0.09554003179073334
1,0.9658678770065308,0.11681016534566879,0.9821205139160156,0.06069369241595268
2,0.9775038361549377,0.07338768243789673,0.9865622520446777,0.04631175100803375
3,0.9835428595542908,0.052324216812849045,0.9880761504173279,0.04261872544884682
4,0.9880720973014832,0.038007982075214386,0.9894524812698364,0.03748821094632149
5,0.9900406002998352,0.03066093474626541,0.9903533458709717,0.03812502697110176
6,0.9922093152999878,0.024618614464998245,0.9896401762962341,0.041918493807315826
7,0.9934313297271729,0.021392803639173508,0.9914543628692627,0.033953070640563965
